iso3,date,species,flua,fluCases
"""MEX""","""2010-03-08""","""Homo sapiens""","""Influenza A virus""",206
"""MYS""","""2010-03-08""","""Homo sapiens""","""Influenza A virus""",2
"""LUX""","""2010-03-08""","""Homo sapiens""","""Influenza A virus""",1
"""LVA""","""2010-03-08""","""Homo sapiens""","""Influenza A virus""",2
"""KEN""","""2010-03-08""","""Homo sapiens""","""Influenza A virus""",6
"""JPN""","""2010-03-08""","""Homo sapiens""","""Influenza A virus""",77
"""ISR""","""2010-03-08""","""Homo sapiens""","""Influenza A virus""",1
"""IDN""","""2010-03-08""","""Homo sapiens""","""Influenza A virus""",1
"""IND""","""2010-03-08""","""Homo sapiens""","""Influenza A virus""",90
"""HUN""","""2010-03-08""","""Homo sapiens""","""Influenza A virus""",11
"""HND""","""2010-03-08""","""Homo sapiens""","""Influenza A virus""",29
"""GTM""","""2010-03-08""","""Homo sapiens""","""Influenza A virus""",1
"""GRC""","""2010-03-08""","""Homo sapiens""","""Influenza A virus""",19
"""GHA""","""2010-03-08""","""Homo sapiens""","""Influenza A virus""",15
"""DEU""","""2010-03-08""","""Homo sapiens""","""Influenza A virus""",7
"""FRA""","""2010-03-08""","""Homo sapiens""","""Influenza A virus""",2
"""EST""","""2010-03-08""","""Homo sapiens""","""Influenza A virus""",1
"""EGY""","""2010-03-08""","""Homo sapiens""","""Influenza A virus""",6
"""USA""","""2010-03-08""","""Homo sapiens""","""Influenza A virus""",6
"""ECU""","""2010-03-08""","""Homo sapiens""","""Influenza A virus""",28
"""DNK""","""2010-03-08""","""Homo sapiens""","""Influenza A virus""",1
"""CZE""","""2010-03-08""","""Homo sapiens""","""Influenza A virus""",1
"""CUB""","""2010-03-08""","""Homo sapiens""","""Influenza A virus""",20
"""CRI""","""2010-03-08""","""Homo sapiens""","""Influenza A virus""",19
"""COL""","""2010-03-08""","""Homo sapiens""","""Influenza A virus""",4
"""CHN""","""2010-03-08""","""Homo sapiens""","""Influenza A virus""",209
"""CHL""","""2010-03-08""","""Homo sapiens""","""Influenza A virus""",4
"""CAN""","""2010-03-08""","""Homo sapiens""","""Influenza A virus""",4
"""CMR""","""2010-03-08""","""Homo sapiens""","""Influenza A virus""",2
"""BRA""","""2010-03-08""","""Homo sapiens""","""Influenza A virus""",83
"""BGD""","""2010-03-08""","""Homo sapiens""","""Influenza A virus""",5
"""UKR""","""2010-03-01""","""Homo sapiens""","""Influenza A virus""",2
"""THA""","""2010-03-01""","""Homo sapiens""","""Influenza A virus""",33
"""ESP""","""2010-03-01""","""Homo sapiens""","""Influenza A virus""",1
"""SGP""","""2010-03-01""","""Homo sapiens""","""Influenza A virus""",12
"""SRB""","""2010-03-01""","""Homo sapiens""","""Influenza A virus""",3
"""SEN""","""2010-03-01""","""Homo sapiens""","""Influenza A virus""",20
"""RWA""","""2010-03-01""","""Homo sapiens""","""Influenza A virus""",44
"""ROU""","""2010-03-01""","""Homo sapiens""","""Influenza A virus""",2
"""PRT""","""2010-03-01""","""Homo sapiens""","""Influenza A virus""",80
"""PER""","""2010-03-01""","""Homo sapiens""","""Influenza A virus""",7
"""OMN""","""2010-03-01""","""Homo sapiens""","""Influenza A virus""",2
"""USA""","""2010-03-01""","""Homo sapiens""","""Influenza A virus""",8
"""NOR""","""2010-03-01""","""Homo sapiens""","""Influenza A virus""",1
"""NGA""","""2010-03-01""","""Homo sapiens""","""Influenza A virus""",7
"""NER""","""2010-03-01""","""Homo sapiens""","""Influenza A virus""",6
"""MEX""","""2010-03-01""","""Homo sapiens""","""Influenza A virus""",260
"""MYS""","""2010-03-01""","""Homo sapiens""","""Influenza A virus""",2
"""KEN""","""2010-03-01""","""Homo sapiens""","""Influenza A virus""",2
"""JPN""","""2010-03-01""","""Homo sapiens""","""Influenza A virus""",99
"""ISR""","""2010-03-01""","""Homo sapiens""","""Influenza A virus""",5
"""IND""","""2010-03-01""","""Homo sapiens""","""Influenza A virus""",108
"""HUN""","""2010-03-01""","""Homo sapiens""","""Influenza A virus""",7
"""HND""","""2010-03-01""","""Homo sapiens""","""Influenza A virus""",27
"""GTM""","""2010-03-01""","""Homo sapiens""","""Influenza A virus""",1
"""GRC""","""2010-03-01""","""Homo sapiens""","""Influenza A virus""",18
"""GHA""","""2010-03-01""","""Homo sapiens""","""Influenza A virus""",16
"""DEU""","""2010-03-01""","""Homo sapiens""","""Influenza A virus""",3
"""GEO""","""2010-03-01""","""Homo sapiens""","""Influenza A virus""",1
"""FRA""","""2010-03-01""","""Homo sapiens""","""Influenza A virus""",7
"""EST""","""2010-03-01""","""Homo sapiens""","""Influenza A virus""",2
"""EGY""","""2010-03-01""","""Homo sapiens""","""Influenza A virus""",6
"""ECU""","""2010-03-01""","""Homo sapiens""","""Influenza A virus""",25
"""CUB""","""2010-03-01""","""Homo sapiens""","""Influenza A virus""",20
"""HRV""","""2010-03-01""","""Homo sapiens""","""Influenza A virus""",1
"""CRI""","""2010-03-01""","""Homo sapiens""","""Influenza A virus""",15
"""COL""","""2010-03-01""","""Homo sapiens""","""Influenza A virus""",4
"""CHN""","""2010-03-01""","""Homo sapiens""","""Influenza A virus""",189
"""CAN""","""2010-03-01""","""Homo sapiens""","""Influenza A virus""",1
"""CMR""","""2010-03-01""","""Homo sapiens""","""Influenza A virus""",2
"""KHM""","""2010-03-01""","""Homo sapiens""","""Influenza A virus""",2
"""BRA""","""2010-03-01""","""Homo sapiens""","""Influenza A virus""",59
"""BGD""","""2010-03-01""","""Homo sapiens""","""Influenza A virus""",1
"""AUS""","""2010-03-01""","""Homo sapiens""","""Influenza A virus""",1
"""UKR""","""2010-02-22""","""Homo sapiens""","""Influenza A virus""",68
"""UGA""","""2010-02-22""","""Homo sapiens""","""Influenza A virus""",1
"""THA""","""2010-02-22""","""Homo sapiens""","""Influenza A virus""",64
"""CHE""","""2010-02-22""","""Homo sapiens""","""Influenza A virus""",1
"""LKA""","""2010-02-22""","""Homo sapiens""","""Influenza A virus""",1
"""ESP""","""2010-02-22""","""Homo sapiens""","""Influenza A virus""",1
"""SGP""","""2010-02-22""","""Homo sapiens""","""Influenza A virus""",11
"""SEN""","""2010-02-22""","""Homo sapiens""","""Influenza A virus""",97
"""RWA""","""2010-02-22""","""Homo sapiens""","""Influenza A virus""",13
"""POL""","""2010-02-22""","""Homo sapiens""","""Influenza A virus""",3
"""PHL""","""2010-02-22""","""Homo sapiens""","""Influenza A virus""",6
"""PER""","""2010-02-22""","""Homo sapiens""","""Influenza A virus""",9
"""PAK""","""2010-02-22""","""Homo sapiens""","""Influenza A virus""",2
"""OMN""","""2010-02-22""","""Homo sapiens""","""Influenza A virus""",10
"""NOR""","""2010-02-22""","""Homo sapiens""","""Influenza A virus""",7
"""USA""","""2010-02-22""","""Homo sapiens""","""Influenza A virus""",22
"""NGA""","""2010-02-22""","""Homo sapiens""","""Influenza A virus""",6
"""NER""","""2010-02-22""","""Homo sapiens""","""Influenza A virus""",10
"""MNG""","""2010-02-22""","""Homo sapiens""","""Influenza A virus""",8
"""MEX""","""2010-02-22""","""Homo sapiens""","""Influenza A virus""",218
"""MLI""","""2010-02-22""","""Homo sapiens""","""Influenza A virus""",1
"""MYS""","""2010-02-22""","""Homo sapiens""","""Influenza A virus""",2
"""MDG""","""2010-02-22""","""Homo sapiens""","""Influenza A virus""",12
"""LVA""","""2010-02-22""","""Homo sapiens""","""Influenza A virus""",1
"""KEN""","""2010-02-22""","""Homo sapiens""","""Influenza A virus""",2
"""JPN""","""2010-02-22""","""Homo sapiens""","""Influenza A virus""",167
"""ITA""","""2010-02-22""","""Homo sapiens""","""Influenza A virus""",4
"""ISR""","""2010-02-22""","""Homo sapiens""","""Influenza A virus""",2
"""IRL""","""2010-02-22""","""Homo sapiens""","""Influenza A virus""",1
"""IND""","""2010-02-22""","""Homo sapiens""","""Influenza A virus""",101
"""HND""","""2010-02-22""","""Homo sapiens""","""Influenza A virus""",11
"""GRC""","""2010-02-22""","""Homo sapiens""","""Influenza A virus""",38
"""GHA""","""2010-02-22""","""Homo sapiens""","""Influenza A virus""",15
"""GEO""","""2010-02-22""","""Homo sapiens""","""Influenza A virus""",2
"""FRA""","""2010-02-22""","""Homo sapiens""","""Influenza A virus""",4
"""EST""","""2010-02-22""","""Homo sapiens""","""Influenza A virus""",2
"""EGY""","""2010-02-22""","""Homo sapiens""","""Influenza A virus""",11
"""ECU""","""2010-02-22""","""Homo sapiens""","""Influenza A virus""",37
"""DNK""","""2010-02-22""","""Homo sapiens""","""Influenza A virus""",2
"""CUB""","""2010-02-22""","""Homo sapiens""","""Influenza A virus""",30
"""CRI""","""2010-02-22""","""Homo sapiens""","""Influenza A virus""",85
"""COL""","""2010-02-22""","""Homo sapiens""","""Influenza A virus""",5
"""CHN""","""2010-02-22""","""Homo sapiens""","""Influenza A virus""",102
"""CHL""","""2010-02-22""","""Homo sapiens""","""Influenza A virus""",3
"""CAN""","""2010-02-22""","""Homo sapiens""","""Influenza A virus""",5
"""CMR""","""2010-02-22""","""Homo sapiens""","""Influenza A virus""",4
"""KHM""","""2010-02-22""","""Homo sapiens""","""Influenza A virus""",2
"""BRA""","""2010-02-22""","""Homo sapiens""","""Influenza A virus""",13
"""BEL""","""2010-02-22""","""Homo sapiens""","""Influenza A virus""",1
"""BGD""","""2010-02-22""","""Homo sapiens""","""Influenza A virus""",3
"""AUS""","""2010-02-22""","""Homo sapiens""","""Influenza A virus""",2
"""UKR""","""2010-02-15""","""Homo sapiens""","""Influenza A virus""",326
"""TUR""","""2010-02-15""","""Homo sapiens""","""Influenza A virus""",1
"""THA""","""2010-02-15""","""Homo sapiens""","""Influenza A virus""",72
"""SWE""","""2010-02-15""","""Homo sapiens""","""Influenza A virus""",1
"""SGP""","""2010-02-15""","""Homo sapiens""","""Influenza A virus""",9
"""SRB""","""2010-02-15""","""Homo sapiens""","""Influenza A virus""",1
"""SEN""","""2010-02-15""","""Homo sapiens""","""Influenza A virus""",81
"""RWA""","""2010-02-15""","""Homo sapiens""","""Influenza A virus""",9
"""ROU""","""2010-02-15""","""Homo sapiens""","""Influenza A virus""",9
"""PRT""","""2010-02-15""","""Homo sapiens""","""Influenza A virus""",10
"""POL""","""2010-02-15""","""Homo sapiens""","""Influenza A virus""",1
"""PHL""","""2010-02-15""","""Homo sapiens""","""Influenza A virus""",15
"""PER""","""2010-02-15""","""Homo sapiens""","""Influenza A virus""",20
"""PAK""","""2010-02-15""","""Homo sapiens""","""Influenza A virus""",2
"""OMN""","""2010-02-15""","""Homo sapiens""","""Influenza A virus""",21
"""NGA""","""2010-02-15""","""Homo sapiens""","""Influenza A virus""",5
"""NER""","""2010-02-15""","""Homo sapiens""","""Influenza A virus""",4
"""MNG""","""2010-02-15""","""Homo sapiens""","""Influenza A virus""",3
"""MEX""","""2010-02-15""","""Homo sapiens""","""Influenza A virus""",207
"""MLI""","""2010-02-15""","""Homo sapiens""","""Influenza A virus""",6
"""MDG""","""2010-02-15""","""Homo sapiens""","""Influenza A virus""",16
"""LVA""","""2010-02-15""","""Homo sapiens""","""Influenza A virus""",5
"""KEN""","""2010-02-15""","""Homo sapiens""","""Influenza A virus""",1
"""JPN""","""2010-02-15""","""Homo sapiens""","""Influenza A virus""",251
"""ITA""","""2010-02-15""","""Homo sapiens""","""Influenza A virus""",1
"""ISR""","""2010-02-15""","""Homo sapiens""","""Influenza A virus""",4
"""IND""","""2010-02-15""","""Homo sapiens""","""Influenza A virus""",106
"""HND""","""2010-02-15""","""Homo sapiens""","""Influenza A virus""",8
"""GRC""","""2010-02-15""","""Homo sapiens""","""Influenza A virus""",55
"""GHA""","""2010-02-15""","""Homo sapiens""","""Influenza A virus""",1
"""GEO""","""2010-02-15""","""Homo sapiens""","""Influenza A virus""",3
"""USA""","""2010-02-15""","""Homo sapiens""","""Influenza A virus""",28
"""FRA""","""2010-02-15""","""Homo sapiens""","""Influenza A virus""",13
"""EST""","""2010-02-15""","""Homo sapiens""","""Influenza A virus""",2
"""EGY""","""2010-02-15""","""Homo sapiens""","""Influenza A virus""",25
"""ECU""","""2010-02-15""","""Homo sapiens""","""Influenza A virus""",31
"""DNK""","""2010-02-15""","""Homo sapiens""","""Influenza A virus""",2
"""CUB""","""2010-02-15""","""Homo sapiens""","""Influenza A virus""",8
"""HRV""","""2010-02-15""","""Homo sapiens""","""Influenza A virus""",4
"""CRI""","""2010-02-15""","""Homo sapiens""","""Influenza A virus""",9
"""COL""","""2010-02-15""","""Homo sapiens""","""Influenza A virus""",7
"""CHN""","""2010-02-15""","""Homo sapiens""","""Influenza A virus""",71
"""CHL""","""2010-02-15""","""Homo sapiens""","""Influenza A virus""",1
"""CAN""","""2010-02-15""","""Homo sapiens""","""Influenza A virus""",3
"""CMR""","""2010-02-15""","""Homo sapiens""","""Influenza A virus""",1
"""KHM""","""2010-02-15""","""Homo sapiens""","""Influenza A virus""",1
"""BRA""","""2010-02-15""","""Homo sapiens""","""Influenza A virus""",12
"""BEL""","""2010-02-15""","""Homo sapiens""","""Influenza A virus""",1
"""BGD""","""2010-02-15""","""Homo sapiens""","""Influenza A virus""",1
