uq
"""IE-Sterna hirundo-H5N1 subtype"""
"""MD-Aves-Pigeon paramyxovirus 1"""
"""IT-Ichthyaetus ichthyaetus-H5N1 subtype"""
"""CH-Podiceps cristatus-H5N1 subtype"""
"""CH-Ciconia ciconia-H5N1 subtype"""
"""IT-Corvus corone-H5N1 subtype"""
"""AT-Phalacrocorax carbo-H5N1 subtype"""
"""JP-Corvus corone-unidentified influenza virus"""
"""AR-Cygnus melancoryphus-unidentified influenza virus"""
"""CH-Milvus milvus-H5N1 subtype"""
"""IS-Anas platyrhynchos-H5N1 subtype"""
"""GM-Thalasseus maximus-H5N1 subtype"""
"""ZA-Larus dominicanus-unidentified influenza virus"""
"""IT-Haematopus ostralegus-H5N1 subtype"""
"""ZA-Sterna hirundo-unidentified influenza virus"""
"""CL-Caracara-H5N1 subtype"""
"""CL-Enicognathus leptorhynchus-H5N1 subtype"""
"""CL-Chloephaga picta-H5N1 subtype"""
"""CA-Mephitis mephitis-unidentified influenza virus"""
"""AT-Accipiter gentilis-H5N1 subtype"""
"""SE-Ciconia ciconia-H5N1 subtype"""
"""LY-Bos taurus-Lumpy skin disease virus"""
"""TW-Platalea minor-H5N1 subtype"""
"""ZA-Alopochen aegyptiaca-unidentified influenza virus"""
"""IT-Canis lupus familiaris-H5N1 subtype"""
"""CL-Passer domesticus-H5N1 subtype"""
"""LT-Chroicocephalus brunnicephalus-H5N1 subtype"""
"""DE-Chroicocephalus ridibundus-H5N1 subtype"""
"""SE-Chroicocephalus ridibundus-H5N1 subtype"""
"""TW-Gelochelidon nilotica-H5N1 subtype"""
"""UY-Anser anser-unidentified influenza virus"""
"""AT-Gallinula chloropus-H5N1 subtype"""
"""PY-Aves-H5N1 subtype"""
"""PY-Aves-unidentified influenza virus"""
"""US-Haliaeetus leucocephalus-unidentified influenza virus"""
"""GB-Thalasseus sandvicensis-H5N1 subtype"""
"""SE-Haematopus ostralegus-H5N1 subtype"""
"""BR-Sula leucogaster-H5N1 subtype"""
"""SI-Chroicocephalus ridibundus-H5N1 subtype"""
"""EE-Chroicocephalus ridibundus-H5N1 subtype"""
"""BR-Thalasseus maximus-H5N1 subtype"""
"""US-Bos taurus-H5N1 subtype"""
"""BR-Megascops choliba-H5N1 subtype"""
"""AT-Sterna hirundo-H5N1 subtype"""
"""FI-Accipiter nisus-unidentified influenza virus"""
"""SE-Larus fuscus graellsii-H5N1 subtype"""
"""SI-Sterna hirundo-H5N1 subtype"""
"""BR-Cygnus melancoryphus-H5N1 subtype"""
"""BR-Sterna hirundo-H5N1 subtype"""
"""LU-Chroicocephalus ridibundus-H5N1 subtype"""
"""AT-Podiceps cristatus-H5N1 subtype"""
"""BR-Phalacrocorax brasilianus-H5N1 subtype"""
"""SE-Pica pica-H5N1 subtype"""
"""MN-Capra hircus-Peste des petits ruminants virus"""
"""DE-Martes martes-H5N1 subtype"""
"""BR-Chroicocephalus cirrocephalus-H5N1 subtype"""
"""BR-Buteogallus urubitinga-H5N1 subtype"""
"""BR-Sterna hirundinacea-H5N1 subtype"""
"""CZ-Porcula salvania-African swine fever virus"""
"""NO-Rissa tridactyla-H5N1 subtype"""
"""NO-Larus marinus-H5N1 subtype"""
"""BR-Rupornis magnirostris-H5N1 subtype"""
"""FI-Sterna hirundo-H5N1 subtype"""
"""IE-Sternula albifrons-H5N1 subtype"""
"""NO-Larus argentatus-H5N1 subtype"""
"""IT-Chroicocephalus genei-H5N1 subtype"""
"""FI-Chroicocephalus ridibundus-H5N1 subtype"""
"""LT-Sterna hirundo-H5N1 subtype"""
"""SE-Larus argentatus-H5N1 subtype"""
"""AX-Somateria mollissima-H5N1 subtype"""
"""IT-Thalasseus sandvicensis-H5N1 subtype"""
"""GB-Haliaeetus albicilla-H5N1 subtype"""
"""DK-Aves-Pigeon paramyxovirus 1"""
"""BR-Caracara plancus-H5N1 subtype"""
"""IE-Sterna dougallii-H5N1 subtype"""
"""BA-Sus scrofa-African swine fever virus"""
"""BR-Aves-H5N1 subtype"""
"""IT-Ichthyaetus melanocephalus-H5N1 subtype"""
"""EE-Sterna hirundo-H5N1 subtype"""
"""GB-Passer domesticus-H5N1 subtype"""
"""SE-Thalasseus sandvicensis-H5N1 subtype"""
"""SE-Uria aalge-H5N1 subtype"""
"""BR-Chroicocephalus maculipennis-H5N1 subtype"""
"""IE-Milvus milvus-H5N1 subtype"""
"""SE-Larus canus-H5N1 subtype"""
"""GB-Rissa tridactyla-H5N1 subtype"""
"""IE-Phoenicopterus chilensis-H5N1 subtype"""
"""EE-Larus canus-H5N1 subtype"""
